maxIter,layer,blockSize,acc,f1,precision,recall
100,"[7, 32, 64, 16, 2]",256,0.7701149425287356,0.7,0.7216494845360825,0.6796116504854369
500,"[7, 4, 2]",16,0.7662835249042146,0.6871794871794872,0.7282608695652174,0.6504854368932039
500,"[7, 4, 2]",64,0.7318007662835249,0.6846846846846847,0.6386554621848739,0.7378640776699029
500,"[7, 4, 2]",128,0.7739463601532567,0.6974358974358974,0.7391304347826086,0.6601941747572816
500,"[7, 4, 2]",256,0.7739463601532567,0.6974358974358974,0.7391304347826086,0.6601941747572816
500,"[7, 8, 4, 2]",16,0.6743295019157088,0.519774011299435,0.6216216216216216,0.44660194174757284
500,"[7, 8, 4, 2]",64,0.7241379310344828,0.6869565217391305,0.6220472440944882,0.7669902912621359
500,"[7, 8, 4, 2]",128,0.7662835249042146,0.6934673366834171,0.71875,0.6699029126213593
500,"[7, 8, 4, 2]",256,0.7662835249042146,0.6934673366834171,0.71875,0.6699029126213593
500,"[7, 32, 64, 16, 2]",16,0.7624521072796935,0.6804123711340206,0.7252747252747253,0.6407766990291263
500,"[7, 32, 64, 16, 2]",64,0.7318007662835249,0.6956521739130435,0.6299212598425197,0.7766990291262136
500,"[7, 32, 64, 16, 2]",128,0.8122605363984674,0.7461139896373057,0.8,0.6990291262135923
500,"[7, 32, 64, 16, 2]",256,0.8122605363984674,0.7461139896373057,0.8,0.6990291262135923
1000,"[7, 4, 2]",16,0.7701149425287356,0.6875,0.7415730337078652,0.6407766990291263
1000,"[7, 4, 2]",64,0.7318007662835249,0.6846846846846847,0.6386554621848739,0.7378640776699029
1000,"[7, 4, 2]",128,0.7816091954022989,0.7015706806282722,0.7613636363636364,0.6504854368932039
1000,"[7, 4, 2]",256,0.7816091954022989,0.7015706806282722,0.7613636363636364,0.6504854368932039
1000,"[7, 8, 4, 2]",16,0.6743295019157088,0.519774011299435,0.6216216216216216,0.44660194174757284
1000,"[7, 8, 4, 2]",64,0.7241379310344828,0.6869565217391305,0.6220472440944882,0.7669902912621359
1000,"[7, 8, 4, 2]",128,0.7624521072796935,0.6868686868686869,0.7157894736842105,0.6601941747572816
1000,"[7, 8, 4, 2]",256,0.7624521072796935,0.6868686868686869,0.7157894736842105,0.6601941747572816
1000,"[7, 32, 64, 16, 2]",16,0.7816091954022989,0.7106598984771574,0.7446808510638298,0.6796116504854369
1000,"[7, 32, 64, 16, 2]",64,0.7701149425287356,0.7029702970297029,0.7171717171717171,0.6893203883495146
1000,"[7, 32, 64, 16, 2]",128,0.7701149425287356,0.7087378640776699,0.7087378640776699,0.7087378640776699
1000,"[7, 32, 64, 16, 2]",256,0.7701149425287356,0.7087378640776699,0.7087378640776699,0.7087378640776699
1500,"[7, 4, 2]",16,0.7816091954022989,0.7246376811594203,0.7211538461538461,0.7281553398058253
1500,"[7, 4, 2]",64,0.7318007662835249,0.6846846846846847,0.6386554621848739,0.7378640776699029
1500,"[7, 4, 2]",128,0.7854406130268199,0.7052631578947368,0.7701149425287356,0.6504854368932039
1500,"[7, 4, 2]",256,0.7854406130268199,0.7052631578947368,0.7701149425287356,0.6504854368932039
1500,"[7, 8, 4, 2]",16,0.6743295019157088,0.519774011299435,0.6216216216216216,0.44660194174757284
1500,"[7, 8, 4, 2]",64,0.7241379310344828,0.6869565217391305,0.6220472440944882,0.7669902912621359
1500,"[7, 8, 4, 2]",128,0.7624521072796935,0.6868686868686869,0.7157894736842105,0.6601941747572816
1500,"[7, 8, 4, 2]",256,0.7624521072796935,0.6868686868686869,0.7157894736842105,0.6601941747572816
1500,"[7, 32, 64, 16, 2]",16,0.7624521072796935,0.6770833333333334,0.7303370786516854,0.6310679611650486
1500,"[7, 32, 64, 16, 2]",64,0.6819923371647509,0.6556016597510373,0.572463768115942,0.7669902912621359
1500,"[7, 32, 64, 16, 2]",128,0.7701149425287356,0.7058823529411765,0.7128712871287128,0.6990291262135923
1500,"[7, 32, 64, 16, 2]",256,0.7701149425287356,0.7058823529411765,0.7128712871287128,0.6990291262135923
1800,"[7, 4, 2]",16,0.7547892720306514,0.6831683168316832,0.696969696969697,0.6699029126213593
1800,"[7, 4, 2]",64,0.7318007662835249,0.6846846846846847,0.6386554621848739,0.7378640776699029
1800,"[7, 4, 2]",128,0.7701149425287356,0.6907216494845361,0.7362637362637363,0.6504854368932039
1800,"[7, 4, 2]",256,0.7701149425287356,0.6907216494845361,0.7362637362637363,0.6504854368932039
1800,"[7, 8, 4, 2]",16,0.6743295019157088,0.519774011299435,0.6216216216216216,0.44660194174757284
1800,"[7, 8, 4, 2]",64,0.7241379310344828,0.6869565217391305,0.6220472440944882,0.7669902912621359
1800,"[7, 8, 4, 2]",128,0.7624521072796935,0.6868686868686869,0.7157894736842105,0.6601941747572816
1800,"[7, 8, 4, 2]",256,0.7624521072796935,0.6868686868686869,0.7157894736842105,0.6601941747572816
1800,"[7, 32, 64, 16, 2]",16,0.7624521072796935,0.6736842105263158,0.735632183908046,0.6213592233009708
1800,"[7, 32, 64, 16, 2]",64,0.6743295019157088,0.6502057613168725,0.5642857142857143,0.7669902912621359
1800,"[7, 32, 64, 16, 2]",128,0.7739463601532567,0.7203791469194313,0.7037037037037037,0.7378640776699029
1800,"[7, 32, 64, 16, 2]",256,0.7739463601532567,0.7203791469194313,0.7037037037037037,0.7378640776699029
