maxIter,layer,blockSize,acc,f1,precision,recall
1000,"[7, 4, 2]",16,0.7914285714285715,0.7068273092369478,0.7652173913043478,0.6567164179104478
1000,"[7, 4, 2]",64,0.4542857142857143,0.5802197802197803,0.411214953271028,0.9850746268656716
1000,"[7, 4, 2]",128,0.8028571428571428,0.7315175097276264,0.7642276422764228,0.7014925373134329
1000,"[7, 4, 2]",256,0.8028571428571428,0.7315175097276264,0.7642276422764228,0.7014925373134329
1000,"[7, 8, 4, 2]",16,0.7542857142857143,0.6532258064516129,0.7105263157894737,0.6044776119402985
1000,"[7, 8, 4, 2]",64,0.7314285714285714,0.6594202898550725,0.6408450704225352,0.6791044776119403
1000,"[7, 8, 4, 2]",128,0.7657142857142857,0.6846153846153846,0.7063492063492064,0.664179104477612
1000,"[7, 8, 4, 2]",256,0.7657142857142857,0.6846153846153846,0.7063492063492064,0.664179104477612
1000,"[7, 32, 64, 16, 2]",16,0.7228571428571429,0.662020905923345,0.6209150326797386,0.7089552238805971
1000,"[7, 32, 64, 16, 2]",64,0.76,0.7062937062937062,0.6644736842105263,0.753731343283582
1000,"[7, 32, 64, 16, 2]",128,0.7942857142857143,0.7230769230769231,0.746031746031746,0.7014925373134329
1000,"[7, 32, 64, 16, 2]",256,0.7942857142857143,0.7230769230769231,0.746031746031746,0.7014925373134329
